transaction_id,customer_id,product_id,product_category,amount,date
2116,54,93823,toys and hobbies,7551.48,7-8-2024
2117,5,3000,fashion and apparel,9650.36,15-6-2024
2118,5,47877,digital services,1944.74,2-11-2024
2119,99,60534,shoes,3577.51,27-7-2024
2120,94,20498,electronics,5855.38,15-8-2024
2121,49,90385,office equipment,5457.59,19-1-2024
2122,75,7021,electronics,145.89,11-11-2024
2123,9,1000,cosmetics and bodycare,385.95,7-10-2024
2124,55,12617,fashion and apparel,4281.83,8-2-2024
2125,99,79073,digital services,1689.14,17-10-2024
2126,65,44561,pet products,5281.54,6-9-2024
2127,31,97480,electronics,9145.45,24-12-2024
2128,30,62137,toys and hobbies,6342.9,20-6-2024
2129,81,91109,health and wellness,2650.03,15-7-2024
2130,97,10544,fashion and apparel,2996.68,20-12-2024
2131,90,5941,media,6024.51,17-10-2024
2132,41,93233,pet products,7434.36,4-10-2024
2133,75,93880,digital services,1480.23,4-9-2024
2134,53,92872,food and beverage,166.23,4-2-2024
2135,21,29581,digital services,2633.57,8-8-2024
2136,12,78714,furniture and decor,2765.92,6-10-2024
2137,20,55620,fashion and apparel,1025.3,19-12-2024
2138,33,70857,electronics,3613.38,19-6-2024
2139,25,84051,fashion and apparel,8144.01,20-4-2024
2140,15,99234,pet products,5447.4,13-2-2024
2141,16,25269,pet products,1556.38,27-5-2024
2142,19,66905,cosmetics and bodycare,3193.4,28-11-2024
2143,77,15393,electronics,9407.05,17-9-2024
2144,3,1409,cosmetics and bodycare,8768.48,5-9-2024
2145,99,44578,cosmetics and bodycare,8195.55,18-6-2024
2146,61,13535,food and beverage,3981.46,10-10-2024
2147,56,89454,health and wellness,2261.15,27-12-2024
2148,57,43912,media,8689.83,14-7-2024
2149,33,51561,drink,1324.58,21-1-2024
2150,42,83408,fashion and apparel,6301.68,3-5-2024
2151,32,35257,electronics,4584.03,16-5-2024
2152,22,32929,fashion and apparel,1538.68,27-2-2024
2153,6,84609,toys and hobbies,4970.09,5-1-2024
2154,85,7102,fashion and apparel,509.91,15-8-2024
2155,78,7021,electronics,145.89,24-3-2024
2156,91,93386,office equipment,5999.4,26-9-2024
2157,68,49031,media,9360.47,22-2-2024
2158,45,44515,toys and hobbies,4292.91,14-6-2024
2159,97,49915,toys and hobbies,7265.5,21-7-2024
2160,63,82855,furniture and decor,6818.9,7-8-2024
2161,50,71796,drink,2486.91,16-6-2024
2162,52,58994,digital services,7920.42,1-12-2024
2163,94,2183,toys and hobbies,1515.86,28-4-2024
2164,66,40930,shoes,6163.85,10-8-2024
2165,51,22493,pet products,7568.9,4-2-2024
2166,42,97243,digital services,9947.88,10-1-2024
2167,71,15072,toys and hobbies,8734.53,8-11-2024
2168,54,76843,fashion and apparel,7126.15,27-10-2024
2169,49,93599,fashion and apparel,4362.21,9-10-2024
2170,8,39824,health and wellness,786.09,2-8-2024
2171,73,50766,drink,915.07,22-11-2024
2172,22,38699,food and beverage,7708.68,5-3-2024
2173,95,55833,office equipment,8672.46,18-4-2024
2174,74,4117,shoes,5739.1,2-12-2024
2175,38,99248,shoes,7940.76,21-8-2024
2176,45,22198,electronics,6673.83,23-4-2024
2177,68,85020,shoes,3157.82,8-1-2024
2178,21,9934,pet products,5532.56,5-11-2024
2179,15,215,health and wellness,7631.44,1-9-2024
2180,75,33463,toys and hobbies,3265.86,22-5-2024
2181,69,94505,furniture and decor,7162.63,4-7-2024
2182,32,60066,fashion and apparel,7646.6,26-6-2024
2183,74,48763,pet products,7887.4,2-5-2024
2184,35,88841,cosmetics and bodycare,4472.62,8-2-2024
2185,59,97058,pet products,1728.31,6-8-2024
2186,97,92223,cosmetics and bodycare,2521.63,25-6-2024
2187,5,76406,food and beverage,3380.89,25-8-2024
2188,38,50474,pet products,3037.94,17-11-2024
2189,1,215,health and wellness,7631.44,5-10-2024
2190,75,93476,media,9672.51,2-1-2024
2191,100,43495,digital services,5775.65,19-1-2024
2192,26,88395,food and beverage,877.62,8-7-2024
2193,71,7987,food and beverage,8714.61,15-11-2024
2194,32,69255,pet products,1605.16,11-4-2024
2195,7,29581,digital services,2633.57,28-2-2024
2196,92,7987,food and beverage,8714.61,26-8-2024
2197,65,88983,cosmetics and bodycare,9100.11,26-4-2024
2198,21,22038,drink,9534.82,15-11-2024
2199,12,73739,drink,7717.42,19-10-2024
2200,21,73416,health and wellness,9551.76,27-1-2024
2201,54,32333,cosmetics and bodycare,5599.83,23-11-2024
2202,65,63431,digital services,6551.45,2-3-2024
2203,4,51561,drink,1324.58,2-7-2024
2204,64,19698,drink,8159.86,26-12-2024
2205,30,83824,media,7023.17,7-7-2024
2206,23,42227,media,644.23,14-4-2024
2207,93,55041,toys and hobbies,2075.15,10-10-2024
2208,39,34447,toys and hobbies,5016.48,15-4-2024
2209,12,83347,media,3576.87,2-5-2024
2210,70,21470,fashion and apparel,472.82,21-5-2024
2211,42,61404,media,9127.1,9-8-2024
2212,39,18269,shoes,7489.49,12-4-2024
2213,100,16419,pet products,3899.38,12-9-2024
2214,88,12617,fashion and apparel,4281.83,18-11-2024
2215,19,30208,shoes,6208.42,25-6-2024
2216,75,54998,food and beverage,2122.79,5-9-2024
2217,96,12923,food and beverage,5350.41,17-8-2024
2218,62,7021,electronics,145.89,9-8-2024
2219,100,93599,fashion and apparel,4362.21,14-2-2024
2220,35,93374,electronics,7496.59,26-5-2024
2221,61,76843,fashion and apparel,7126.15,3-1-2024
2222,14,27710,drink,2520.04,18-2-2024
2223,85,39824,health and wellness,786.09,26-12-2024
2224,80,39189,furniture and decor,8470.21,19-9-2024
2225,73,3459,digital services,4221.54,16-11-2024
2226,28,22038,drink,9534.82,19-9-2024
2227,33,63431,toys and hobbies,3619.02,15-11-2024
2228,65,1196,health and wellness,4653.48,18-8-2024
2229,41,49915,toys and hobbies,7265.5,23-10-2024
2230,25,32197,pet products,7651.32,15-11-2024
2231,89,42935,digital services,6656.73,16-10-2024
2232,46,11605,furniture and decor,9660.52,17-8-2024
2233,96,45880,fashion and apparel,5247.06,5-3-2024
2234,39,78439,digital services,2162.4,15-5-2024
2235,83,47477,electronics,1991.77,18-10-2024
2236,94,53200,furniture and decor,6476.55,10-4-2024
2237,61,63344,media,3766.02,15-6-2024
2238,18,44556,food and beverage,9569.54,5-10-2024
2239,79,28748,media,4584.7,28-9-2024
2240,53,6198,cosmetics and bodycare,5946.43,14-9-2024
2241,76,57615,electronics,3271.01,1-8-2024
2242,82,64809,pet products,9421.73,16-12-2024
2243,42,72615,toys and hobbies,3600.28,13-12-2024
2244,69,1650,media,2381.22,9-1-2024
2245,37,5941,media,6024.51,5-6-2024
2246,59,85846,electronics,2292.13,28-7-2024
2247,92,64498,shoes,7762.83,14-5-2024
2248,6,78890,digital services,1290.02,25-8-2024
2249,70,43895,cosmetics and bodycare,2883.39,28-11-2024
2250,87,13338,toys and hobbies,7760.52,23-12-2024
2251,98,61131,media,4990.25,25-12-2024
2252,1,33463,toys and hobbies,3265.86,12-7-2024
2253,69,69581,food and beverage,9297.66,20-2-2024
2254,74,73444,food and beverage,7077.46,16-9-2024
2255,1,33837,shoes,6834.43,27-1-2024
2256,24,50766,drink,915.07,8-7-2024
2257,35,73169,fashion and apparel,4210.92,24-11-2024
2258,41,12002,drink,3118.43,9-4-2024
2259,38,50366,shoes,2946.57,15-2-2024
2260,30,7021,electronics,145.89,17-9-2024
2261,98,6363,fashion and apparel,7396.74,19-1-2024
2262,48,35310,drink,4468.66,24-12-2024
2263,100,50308,cosmetics and bodycare,3812.34,20-1-2024
2264,2,24423,media,2451.03,1-5-2024
2265,66,99603,electronics,7339.86,23-4-2024
2266,2,46839,furniture and decor,9604.74,8-2-2024
2267,32,84207,fashion and apparel,6211.73,14-10-2024
2268,15,53613,toys and hobbies,9372.79,11-3-2024
2269,1,3448,furniture and decor,294.77,11-6-2024
2270,8,33536,drink,4250.65,19-1-2024
2271,41,37549,shoes,1989.48,20-11-2024
2272,72,30338,digital services,9693.57,5-7-2024
2273,96,4329,fashion and apparel,4619.54,2-6-2024
2274,77,92657,media,3459.66,12-5-2024
2275,74,54353,digital services,7609.47,11-9-2024
2276,22,76843,fashion and apparel,7126.15,16-2-2024
2277,44,97777,cosmetics and bodycare,849.01,22-11-2024
2278,75,21550,food and beverage,7429.97,16-6-2024
2279,65,30028,office equipment,4663.22,8-11-2024
2280,94,36362,health and wellness,7653.65,12-12-2024
2281,39,44511,office equipment,9354.7,5-11-2024
2282,49,64894,pet products,9017.27,6-2-2024
2283,94,48946,media,8893.76,7-12-2024
2284,37,83223,office equipment,7214.11,17-11-2024
2285,36,28309,toys and hobbies,4631.34,27-10-2024
2286,98,75443,fashion and apparel,8896.82,10-11-2024
2287,90,67022,media,5561.03,19-1-2024
2288,15,62137,toys and hobbies,6342.9,12-9-2024
2289,3,37549,shoes,1989.48,23-10-2024
2290,92,78714,furniture and decor,2765.92,15-8-2024
2291,47,44561,pet products,5281.54,26-10-2024
2292,81,46299,electronics,8276.49,15-4-2024
2293,97,64894,pet products,9017.27,24-6-2024
2294,77,30189,furniture and decor,5143.75,18-5-2024
2295,21,68213,shoes,7987.94,28-8-2024
2296,41,27977,pet products,6820.54,12-8-2024
2297,83,32384,health and wellness,528.53,27-7-2024
2298,51,18960,food and beverage,5288.6,15-11-2024
2299,7,39338,media,2165.73,19-3-2024
2300,19,70989,media,3618.01,11-8-2024
2301,17,37161,media,2216.92,14-7-2024
2302,69,38252,electronics,3043.92,20-5-2024
2303,1,15072,toys and hobbies,8734.53,23-4-2024
2304,40,18093,digital services,1912.74,20-7-2024
2305,48,95502,pet products,9596.51,18-12-2024
2306,84,55765,electronics,5283.32,28-9-2024
2307,83,22046,digital services,4557.76,28-10-2024
2308,89,52341,office equipment,4335.95,2-1-2024
2309,85,84686,fashion and apparel,5831.15,26-12-2024
2310,18,33126,drink,7467.3,14-6-2024
2311,76,44282,food and beverage,7165.06,20-9-2024
2312,9,80652,fashion and apparel,9846.35,28-3-2024
2313,57,77152,drink,2412.13,9-9-2024
2314,97,32333,cosmetics and bodycare,5599.83,15-2-2024
2315,30,50490,media,1434.75,15-3-2024
2316,57,96925,drink,1791.55,17-6-2024
2317,16,39338,media,2165.73,14-6-2024
2318,10,25084,health and wellness,1296.08,26-5-2024
2319,98,46839,furniture and decor,9604.74,21-1-2024
2320,26,3080,office equipment,3617.38,19-2-2024
2321,89,95502,pet products,9596.51,7-8-2024
2322,25,85800,office equipment,3888.94,20-10-2024
2323,62,48735,office equipment,8497.93,4-3-2024
2324,84,62137,toys and hobbies,6342.9,27-6-2024
2325,68,9934,pet products,5532.56,2-4-2024
2326,89,22198,electronics,6673.83,21-3-2024
2327,22,60734,electronics,4084.19,5-2-2024
2328,56,98207,office equipment,5996.07,15-8-2024
2329,12,81588,digital services,6414.75,24-8-2024
2330,75,25567,food and beverage,9347.45,8-2-2024
2331,20,83945,digital services,5504.86,2-10-2024
2332,84,78450,toys and hobbies,2738.33,16-9-2024
2333,92,19698,drink,8159.86,11-12-2024
2334,42,49294,office equipment,3562.9,22-8-2024
2335,90,84533,fashion and apparel,3391.09,7-9-2024
2336,26,32333,cosmetics and bodycare,5599.83,3-4-2024
2337,90,22660,furniture and decor,822.8,26-4-2024
2338,45,34159,pet products,2828.5,9-8-2024
2339,16,25490,digital services,9047.12,11-11-2024
2340,32,57176,media,7076.08,24-6-2024
2341,99,84167,pet products,3593.61,27-7-2024
2342,49,87087,cosmetics and bodycare,2886.53,22-8-2024
2343,13,82217,electronics,9296.47,19-7-2024
2344,66,11499,cosmetics and bodycare,2524.19,11-11-2024
2345,75,54010,shoes,3756.63,21-1-2024
2346,8,57724,shoes,7782.0,2-5-2024
2347,82,77053,office equipment,5519.95,7-11-2024
2348,2,8001,pet products,3695.67,5-8-2024
2349,38,21577,furniture and decor,8300.13,24-6-2024
2350,21,3476,office equipment,8080.7,24-1-2024
2351,54,88724,toys and hobbies,270.79,4-3-2024
2352,76,42177,toys and hobbies,3896.39,25-10-2024
2353,81,47791,electronics,4306.27,18-2-2024
2354,29,52429,digital services,6776.8,2-5-2024
2355,56,28571,cosmetics and bodycare,1784.59,23-8-2024
2356,43,87530,pet products,6322.92,15-9-2024
2357,79,24653,drink,1196.12,23-7-2024
2358,62,73416,health and wellness,9551.76,21-1-2024
2359,37,13318,fashion and apparel,7606.82,6-4-2024
2360,61,96785,fashion and apparel,3250.11,7-9-2024
2361,93,57612,health and wellness,3467.71,13-1-2024
2362,68,20985,fashion and apparel,4559.38,14-7-2024
2363,39,66246,pet products,859.76,18-11-2024
2364,58,18900,electronics,409.6,19-2-2024
2365,3,74455,office equipment,6512.44,1-12-2024
2366,59,19704,health and wellness,3350.67,10-4-2024
2367,27,23736,shoes,5325.57,20-2-2024
2368,49,31367,fashion and apparel,6559.02,8-7-2024
2369,36,42935,digital services,6656.73,19-3-2024
2370,79,529,fashion and apparel,151.98,12-1-2024
2371,63,89940,office equipment,7289.57,13-1-2024
2372,78,82895,toys and hobbies,1288.34,20-4-2024
2373,59,69581,food and beverage,9297.66,23-12-2024
2374,17,22493,pet products,7568.9,19-11-2024
2375,66,28748,media,4584.7,19-6-2024
2376,13,32807,cosmetics and bodycare,6954.88,23-1-2024
2377,47,12617,fashion and apparel,4281.83,10-11-2024
2378,39,4590,furniture and decor,2020.71,14-4-2024
2379,77,73444,food and beverage,7077.46,16-9-2024
2380,67,63079,digital services,270.17,8-7-2024
2381,41,2589,digital services,3709.59,3-5-2024
2382,83,26041,electronics,8588.79,8-8-2024
2383,55,13219,furniture and decor,7915.64,22-1-2024
2384,60,61877,media,4087.54,18-12-2024
2385,58,37646,pet products,1843.24,27-7-2024
2386,49,10821,cosmetics and bodycare,8464.32,10-12-2024
2387,54,8205,digital services,829.05,15-11-2024
2388,31,4035,electronics,1406.53,1-5-2024
2389,89,61131,media,4990.25,13-11-2024
2390,54,54273,drink,2554.98,21-8-2024
2391,55,33424,drink,9162.99,2-1-2024
2392,59,28713,fashion and apparel,6732.89,4-4-2024
2393,59,35252,fashion and apparel,1698.16,9-9-2024
2394,66,64597,furniture and decor,1626.79,22-11-2024
2395,75,7150,toys and hobbies,3328.27,20-7-2024
2396,13,87748,drink,9751.58,25-5-2024
2397,67,45928,media,444.74,8-5-2024
2398,85,98539,media,1014.14,25-4-2024
2399,35,1000,cosmetics and bodycare,385.95,8-7-2024
2400,88,23323,pet products,2338.63,23-5-2024
2401,43,89369,pet products,6079.51,13-9-2024
2402,87,43912,media,8689.83,9-2-2024
2403,97,10763,health and wellness,608.19,12-6-2024
2404,9,11794,furniture and decor,9383.83,27-7-2024
2405,11,1000,cosmetics and bodycare,385.95,13-11-2024
2406,97,40128,health and wellness,5547.53,6-7-2024
2407,36,50474,pet products,3037.94,21-3-2024
2408,92,30104,electronics,2740.94,21-12-2024
2409,29,7146,food and beverage,2597.71,21-3-2024
2410,72,33445,toys and hobbies,9059.31,18-7-2024
2411,21,33424,drink,9162.99,3-11-2024
2412,42,69014,food and beverage,606.18,17-9-2024
2413,28,48064,health and wellness,2150.59,5-9-2024
2414,70,29372,digital services,3954.46,16-2-2024
2415,50,46359,toys and hobbies,824.72,14-4-2024
2416,40,42475,cosmetics and bodycare,3703.32,24-11-2024
2417,52,49680,fashion and apparel,1074.87,15-3-2024
2418,39,34269,cosmetics and bodycare,9750.6,14-5-2024
2419,66,14985,shoes,1494.13,4-5-2024
2420,73,80652,fashion and apparel,9846.35,22-9-2024
2421,77,88784,shoes,4944.7,9-1-2024
2422,83,23774,office equipment,4931.24,22-2-2024
2423,38,83520,health and wellness,7668.78,15-6-2024
2424,33,10763,health and wellness,608.19,5-9-2024
2425,57,62770,digital services,5997.52,2-12-2024
2426,95,58642,cosmetics and bodycare,2898.52,15-3-2024
2427,79,88395,food and beverage,877.62,12-8-2024
2428,75,71666,drink,8085.4,7-1-2024
2429,63,94760,furniture and decor,9072.26,1-1-2024
2430,38,76585,media,9514.61,15-1-2024
2431,43,38352,cosmetics and bodycare,9929.81,11-10-2024
2432,87,93480,shoes,2117.34,15-4-2024
2433,31,8836,office equipment,3265.33,8-5-2024
2434,14,97478,health and wellness,2199.64,18-5-2024
2435,26,88951,cosmetics and bodycare,3135.21,3-5-2024
2436,76,42935,digital services,6656.73,22-4-2024
2437,35,9169,health and wellness,9347.67,16-11-2024
2438,17,52219,electronics,3116.36,14-7-2024
2439,37,92796,health and wellness,960.56,9-12-2024
2440,4,14274,health and wellness,8557.9,8-11-2024
2441,89,22255,media,9661.17,11-4-2024
2442,21,16419,pet products,3899.38,27-8-2024
2443,86,83945,digital services,5504.86,27-5-2024
2444,14,57176,media,7076.08,21-9-2024
2445,36,53140,food and beverage,3178.48,25-8-2024
2446,7,15393,electronics,9407.05,15-6-2024
2447,6,63079,digital services,270.17,2-10-2024
2448,10,39338,media,2165.73,12-12-2024
2449,84,84790,drink,3741.68,12-9-2024
2450,70,12478,digital services,1191.25,22-4-2024
2451,29,2457,shoes,3881.13,23-1-2024
2452,76,66246,pet products,859.76,4-7-2024
2453,17,23312,office equipment,9724.68,6-12-2024
2454,41,77720,electronics,8025.9,11-9-2024
2455,62,50366,shoes,2946.57,15-9-2024
2456,64,34269,cosmetics and bodycare,9750.6,15-2-2024
2457,92,80027,office equipment,9632.84,9-4-2024
2458,88,13338,toys and hobbies,7760.52,26-11-2024
2459,64,7704,drink,9249.94,26-10-2024
2460,80,48495,electronics,2600.9,7-5-2024
2461,80,61877,media,4087.54,19-4-2024
2462,30,96828,pet products,7585.57,20-1-2024
2463,75,90888,office equipment,3977.25,14-2-2024
2464,8,9671,drink,2321.57,22-2-2024
2465,86,95639,food and beverage,2143.61,4-4-2024
2466,65,57615,electronics,3271.01,26-5-2024
2467,87,37549,shoes,1989.48,15-3-2024
2468,14,90959,fashion and apparel,2428.84,19-6-2024
2469,41,49813,toys and hobbies,5291.24,5-2-2024
2470,46,41503,electronics,8293.5,6-8-2024
2471,17,7346,pet products,5135.19,12-11-2024
2472,78,18601,fashion and apparel,7637.55,25-7-2024
2473,54,66807,fashion and apparel,4657.38,25-12-2024
2474,82,42227,media,644.23,26-7-2024
2475,28,44006,drink,465.57,17-8-2024
2476,22,6266,shoes,3875.91,17-12-2024
2477,70,1650,media,2381.22,12-5-2024
2478,68,47194,pet products,1547.75,3-10-2024
2479,70,1209,shoes,478.86,11-5-2024
2480,81,4117,shoes,5739.1,22-8-2024
2481,95,28544,fashion and apparel,7910.47,6-11-2024
2482,9,7888,digital services,2669.87,1-1-2024
2483,87,69014,food and beverage,606.18,9-9-2024
2484,31,98992,office equipment,1177.88,28-8-2024
2485,57,21393,health and wellness,634.79,25-8-2024
2486,47,90839,food and beverage,5538.15,25-5-2024
2487,95,72394,electronics,4049.86,6-3-2024
2488,43,37582,shoes,349.74,3-11-2024
2489,33,43912,media,8689.83,22-3-2024
2490,69,99308,health and wellness,1938.19,8-3-2024
2491,11,82217,electronics,9296.47,6-12-2024
2492,99,43857,media,4305.34,14-10-2024
2493,48,48175,food and beverage,4093.41,1-7-2024
2494,20,9031,drink,3505.42,21-5-2024
2495,96,86063,health and wellness,5807.62,19-8-2024
2496,24,67168,shoes,1357.6,25-7-2024
2497,60,32333,cosmetics and bodycare,5599.83,26-4-2024
2498,43,27732,digital services,5217.49,24-3-2024
2499,77,17556,electronics,8798.52,5-10-2024
2500,27,11023,food and beverage,2666.13,3-6-2024
2501,79,41373,furniture and decor,5762.36,24-4-2024
2502,61,41894,toys and hobbies,5270.85,10-1-2024
2503,26,94208,electronics,2748.5,10-3-2024
2504,96,78714,furniture and decor,2765.92,17-12-2024
2505,96,26690,health and wellness,4992.59,27-10-2024
2506,98,20516,electronics,8755.21,14-10-2024
2507,53,25269,pet products,1556.38,10-7-2024
2508,64,16871,electronics,9007.42,16-7-2024
2509,72,43970,media,5432.63,2-9-2024
2510,48,66246,pet products,859.76,4-12-2024
2511,2,42958,media,6678.04,13-6-2024
2512,93,16874,fashion and apparel,8667.24,5-8-2024
2513,71,69200,media,1696.93,26-4-2024
2514,73,74658,food and beverage,385.82,20-5-2024
2515,23,77152,drink,2412.13,28-7-2024
2516,52,15065,drink,2052.89,27-12-2024
2517,17,704,fashion and apparel,2756.84,8-11-2024
2518,51,32170,health and wellness,8028.3,19-9-2024
